profile_case,kernel_name_raw,kernel_family,invocations,section,metric_name,metric_unit,metric_min,metric_max,metric_avg,source_group
darcy_large_on421_ts_fp32_ncu,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (9216, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,24,Occupancy,Theoretical Active Warps per SM,warp,48.0,48.0,48.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (9216, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,24,Occupancy,Theoretical Occupancy,%,100.0,100.0,100.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (9216, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,24,Occupancy,Achieved Occupancy,%,91.5,91.73,91.65,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::complex<float>) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3) (9216, 1, 1)x(128, 1, 1)",direct_copy_kernel_cuda,24,Occupancy,Achieved Active Warps Per SM,warp,43.92,44.03,43.99,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,GPU Speed Of Light Throughput,SM Frequency,Ghz,1.0,1.01,1.01,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,GPU Speed Of Light Throughput,Memory Throughput,%,78.01,80.12,79.7,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,GPU Speed Of Light Throughput,Duration,us,986.94,1011.46,992.32,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,GPU Speed Of Light Throughput,L1/TEX Cache Throughput,%,21.2,21.42,21.3,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,GPU Speed Of Light Throughput,L2 Cache Throughput,%,78.01,80.12,79.7,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,GPU Speed Of Light Throughput,SM Active Cycles,"cycle 985,377.50",,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,GPU Speed Of Light Throughput,Compute (SM) Throughput,%,7.03,7.16,7.09,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Launch Statistics,Block Size,128.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Launch Statistics,Grid Size,"23,437.00",,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Launch Statistics,Registers Per Thread,register/thread,16.0,16.0,16.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Launch Statistics,Shared Memory Configuration Size,Kbyte,16.38,16.38,16.38,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Launch Statistics,Driver Shared Memory Per Block,Kbyte/block,1.02,1.02,1.02,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Launch Statistics,Dynamic Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Launch Statistics,Static Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Launch Statistics,# SMs,SM,8.0,8.0,8.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Launch Statistics,Uses Green Context,0.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Launch Statistics,Waves Per SM,244.14,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Memory Workload Analysis,Mem Busy,%,36.68,40.27,38.3,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Memory Workload Analysis,Max Bandwidth,%,78.01,80.12,79.7,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Memory Workload Analysis,L1/TEX Hit Rate,%,49.21,49.35,49.3,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Memory Workload Analysis,L2 Compression Success Rate,%,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Memory Workload Analysis,L2 Compression Ratio,0.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Memory Workload Analysis,L2 Hit Rate,%,50.0,50.0,50.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Memory Workload Analysis,Mem Pipes Busy,%,4.69,4.77,4.73,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Occupancy,Block Limit SM,block,16.0,16.0,16.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Occupancy,Block Limit Registers,block,32.0,32.0,32.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Occupancy,Block Limit Shared Mem,block,16.0,16.0,16.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Occupancy,Block Limit Warps,block,12.0,12.0,12.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Occupancy,Theoretical Active Warps per SM,warp,48.0,48.0,48.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Occupancy,Theoretical Occupancy,%,100.0,100.0,100.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Occupancy,Achieved Occupancy,%,85.63,88.1,86.98,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<float, float, float, binary_internal::MulFunctor<float>>, detail::Array<char *, 2>>(int, T2, T3) (23437, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,12,Occupancy,Achieved Active Warps Per SM,warp,41.1,42.29,41.75,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,GPU Speed Of Light Throughput,SM Frequency,Ghz,1.0,1.01,1.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,GPU Speed Of Light Throughput,Memory Throughput,%,0.74,0.8,0.77,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,GPU Speed Of Light Throughput,Duration,us,6.24,6.72,6.48,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,GPU Speed Of Light Throughput,L1/TEX Cache Throughput,%,3.3,3.34,3.32,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,GPU Speed Of Light Throughput,L2 Cache Throughput,%,0.74,0.8,0.77,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,GPU Speed Of Light Throughput,SM Active Cycles,cycle,269.25,272.62,270.94,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,GPU Speed Of Light Throughput,Compute (SM) Throughput,%,0.27,0.27,0.27,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Launch Statistics,Block Size,128.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Launch Statistics,Grid Size,1.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Launch Statistics,Registers Per Thread,register/thread,18.0,18.0,18.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Launch Statistics,Shared Memory Configuration Size,Kbyte,16.38,16.38,16.38,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Launch Statistics,Driver Shared Memory Per Block,Kbyte/block,1.02,1.02,1.02,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Launch Statistics,Dynamic Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Launch Statistics,Static Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Launch Statistics,# SMs,SM,8.0,8.0,8.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Launch Statistics,Threads,thread,128.0,128.0,128.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Launch Statistics,Uses Green Context,0.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Launch Statistics,Waves Per SM,0.01,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Memory Workload Analysis,Mem Busy,%,0.52,0.56,0.54,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Memory Workload Analysis,Max Bandwidth,%,0.74,0.8,0.77,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Memory Workload Analysis,L1/TEX Hit Rate,%,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Memory Workload Analysis,L2 Compression Success Rate,%,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, detail::Array<char *, 2>>(int, T2, T3) (1, 1, 1)x(128, 1, 1)",vectorized_elementwise_kernel,2,Memory Workload Analysis,L2 Compression Ratio,0.00,,,,jetson_fno_profile_ncu_frontier
